,Income,KidHome,Recency,AmtFruits,AmtMeats,AmtFish,AmtSweets,AmtGold,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDiscPurchases,FirstCampaign,SecondCampaign,Age_Elderly,Age_MiddleAge,Age_Young,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,MaritalStatus_Absurd,MaritalStatus_Alone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Together,MaritalStatus_Widow,MaritalStatus_YOLO
840,57967.0,1,39,7,137,4,0,91,4,2,8,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
841,87171.0,0,27,44,107,58,44,44,6,7,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
842,20425.0,1,5,12,5,3,16,17,2,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
843,91065.0,0,33,114,108,179,137,114,7,9,9,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
844,59892.0,1,26,0,13,0,1,0,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
845,32889.0,2,78,0,13,4,2,8,2,1,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
846,17345.0,1,79,9,16,17,0,12,2,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
847,6560.0,0,2,11,26,4,3,262,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
848,98777.0,0,23,19,711,125,115,38,4,6,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
849,44375.0,1,73,5,28,7,7,41,4,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
850,19485.0,2,80,0,4,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
851,82800.0,0,23,22,115,59,68,45,7,6,12,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
852,53154.0,1,50,0,21,0,1,7,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
853,38683.0,1,80,35,69,84,41,66,4,1,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
854,87188.0,0,73,111,724,49,74,55,10,2,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
855,39548.0,2,87,4,10,3,4,18,1,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
856,57642.0,1,24,6,58,8,0,27,7,6,6,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
857,30467.0,1,8,3,8,2,5,5,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
858,23228.0,1,71,2,18,6,1,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
859,20427.0,1,63,0,4,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
860,70971.0,1,28,17,572,93,125,17,11,11,5,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
861,35178.0,1,10,1,13,2,2,18,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
862,6835.0,1,76,2,12,2,2,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
863,80589.0,0,25,93,520,242,40,26,5,10,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
864,60152.0,1,6,83,300,86,58,91,6,4,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
865,77863.0,0,20,38,319,16,25,12,4,5,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
866,42387.0,1,42,0,235,19,4,191,8,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
867,21955.0,1,81,1,7,17,14,11,2,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
868,18988.0,1,43,0,6,2,1,1,1,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
869,85738.0,0,41,26,376,17,26,13,3,6,11,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
870,32144.0,2,76,0,10,0,0,3,2,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
871,39062.0,1,28,0,9,0,0,12,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
872,67353.0,1,37,17,151,0,8,35,5,6,12,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
873,47633.19,2,49,1,9,2,0,4,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
874,37244.0,2,90,2,10,0,0,25,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
875,71819.0,1,70,28,140,0,14,168,3,3,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
876,47850.0,1,72,7,43,20,12,10,3,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
877,65487.0,0,48,67,500,199,0,163,3,5,6,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
878,43482.0,3,83,1,32,6,3,28,2,0,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
879,32218.0,0,27,24,15,13,1,30,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
880,52914.0,1,32,10,44,30,10,227,7,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
881,46463.0,2,56,2,40,8,11,11,3,1,6,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
882,36038.0,1,82,0,15,0,2,7,3,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
883,75315.0,1,14,15,171,142,23,31,5,4,12,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
884,63841.0,1,64,15,100,20,7,131,9,3,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
885,81051.0,0,43,29,249,38,29,14,5,5,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
886,68695.0,0,3,81,356,106,50,40,4,4,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
887,63915.0,2,2,7,115,30,0,15,6,3,12,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
888,67419.0,1,29,84,352,91,56,42,9,4,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
889,16860.0,2,19,4,4,3,3,14,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
890,89616.0,0,36,47,655,145,111,15,7,5,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
891,55801.0,2,35,4,51,6,4,95,7,2,6,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
892,83257.0,0,56,27,590,38,107,67,5,10,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
893,31615.0,1,82,3,20,6,11,9,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
894,20180.0,0,27,42,24,15,20,18,2,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
895,65316.0,2,65,6,92,3,9,38,3,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
896,64100.0,1,93,0,27,0,0,10,8,3,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
897,46524.0,1,70,19,35,26,14,52,1,1,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
898,30023.0,1,28,0,16,7,6,21,2,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
899,50388.0,1,3,6,37,0,3,34,6,1,6,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
900,30279.0,1,13,4,14,4,4,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
901,58646.0,1,3,1,44,6,5,22,2,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
902,35682.0,1,34,0,8,6,2,18,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
903,69098.0,0,82,22,780,145,0,178,7,8,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
904,69096.0,1,4,49,159,7,82,109,5,2,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
905,63777.0,2,87,5,106,15,17,53,11,1,6,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
906,60432.0,1,61,3,15,4,3,11,7,2,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
907,72354.0,0,67,26,473,220,12,182,2,10,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
908,39858.0,1,67,20,25,2,7,26,2,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
909,62845.0,2,3,0,45,0,0,34,3,4,10,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
910,68682.0,0,56,0,505,99,30,45,4,9,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
911,69882.0,0,94,127,635,132,127,165,3,7,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
912,72228.0,0,87,28,491,30,14,56,6,7,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
913,75127.0,0,92,35,305,46,17,227,2,11,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
914,85693.0,1,59,172,183,185,132,111,9,5,11,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
915,78427.0,0,36,19,595,180,26,138,3,7,10,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
916,38946.0,1,84,6,82,6,6,41,3,1,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
917,82497.0,0,32,129,573,216,21,203,2,7,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
918,13672.0,2,86,2,9,2,1,5,1,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
919,41967.0,2,66,4,10,0,2,15,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
920,33564.0,1,51,0,3,0,0,7,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
921,51373.0,0,37,2,101,64,26,117,3,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
922,47009.0,1,89,45,73,59,10,90,3,2,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
923,22070.0,1,11,7,19,8,2,21,2,2,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
924,75759.0,0,46,22,708,89,91,182,9,7,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
925,45006.0,0,90,25,53,16,0,10,3,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
926,82072.0,0,67,55,685,168,92,129,3,2,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
927,49681.0,2,66,0,26,0,0,21,7,1,7,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
928,65695.0,1,50,32,189,0,58,6,5,4,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
929,71367.0,0,24,23,389,42,21,75,4,5,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
930,81361.0,0,18,23,424,27,65,76,3,10,13,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
931,57705.0,1,14,0,53,6,4,40,8,1,6,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
932,105471.0,0,36,181,104,202,21,207,9,8,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
933,113734.0,0,9,2,3,1,262,3,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
934,74637.0,0,73,64,464,146,0,16,6,9,9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
935,70647.0,1,65,85,171,25,123,114,4,7,13,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
936,27803.0,1,40,26,46,38,9,49,3,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
937,78497.0,0,44,26,447,75,0,223,5,7,12,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
938,42011.0,1,46,0,16,2,1,39,3,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
939,75114.0,0,40,12,523,63,60,24,3,10,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
940,51250.0,1,28,32,230,34,32,40,10,5,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
941,24480.0,1,46,19,9,28,25,17,3,0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
942,81300.0,1,17,12,145,32,12,36,10,3,5,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
943,73705.0,2,86,91,520,258,107,107,9,6,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
944,78710.0,1,42,0,152,119,50,50,7,6,12,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
945,51876.0,0,88,27,102,28,48,6,2,2,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
946,82571.0,0,28,31,558,62,95,79,6,5,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
947,80739.0,0,92,92,736,39,0,92,3,11,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
948,50725.0,1,45,10,75,0,10,48,8,1,8,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
949,7500.0,1,19,0,12,13,7,32,4,1,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,35416.0,0,62,3,81,4,3,51,7,1,5,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
951,50150.0,0,32,46,92,65,61,11,5,2,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
952,61839.0,0,20,155,379,224,17,120,4,8,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
953,34704.0,1,65,0,5,0,1,5,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
954,20193.0,0,18,8,22,24,11,9,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
955,31605.0,1,15,0,42,2,1,6,2,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
956,50616.0,1,71,2,25,0,1,9,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
957,65463.0,1,17,32,70,21,32,16,6,2,9,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
958,56242.0,1,72,8,167,11,8,88,8,4,11,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
959,58554.0,2,55,24,68,38,0,88,8,2,6,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
960,33585.0,1,91,11,33,13,6,29,2,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
961,63998.0,0,42,29,818,0,33,112,7,6,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
962,40442.0,2,52,12,52,25,22,13,3,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
963,70924.0,0,41,114,254,132,152,76,6,6,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
964,57954.0,2,52,4,24,0,0,9,8,2,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
965,77622.0,2,3,7,154,19,0,14,6,3,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
966,75330.0,2,94,82,257,93,61,61,10,3,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
967,80812.0,0,95,22,500,210,143,33,4,8,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
968,79803.0,1,54,8,216,21,16,33,4,3,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
969,44964.0,2,35,1,17,2,0,2,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
970,49638.0,1,71,10,3,3,5,0,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
971,15759.0,0,12,2,5,6,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
972,22304.0,0,91,2,7,0,4,2,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
973,54998.0,1,3,22,202,39,30,8,4,2,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
974,79865.0,1,12,99,278,185,121,38,5,10,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
975,27244.0,1,84,5,17,3,24,46,2,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
976,71322.0,1,57,43,226,69,10,204,8,5,13,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
977,22775.0,1,40,1,8,0,0,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
978,75127.0,0,92,35,305,46,17,227,2,11,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
979,30351.0,1,19,0,24,3,3,2,3,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
980,82347.0,0,38,54,845,202,133,63,7,7,10,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
981,24206.0,1,66,2,8,3,2,3,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
982,34380.0,1,68,7,58,13,1,24,4,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
983,53367.0,2,2,7,140,10,3,11,5,1,8,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
984,38236.0,2,2,0,18,2,0,10,3,0,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
985,38576.0,1,2,0,7,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
986,55412.0,2,65,5,28,11,1,8,2,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
987,68743.0,0,81,134,384,175,134,115,11,5,13,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
988,53230.0,1,86,72,98,136,21,229,5,2,12,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
989,16626.0,2,76,3,22,21,1,13,3,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
990,157146.0,0,13,0,1725,2,1,1,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
991,46094.0,2,62,2,20,3,2,5,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
992,37760.0,0,20,5,38,150,12,28,4,1,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
993,70503.0,0,73,33,216,0,33,66,2,4,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
994,71367.0,0,24,23,389,42,21,75,4,5,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
995,53653.0,0,29,10,239,28,10,108,10,4,12,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
996,89572.0,0,44,24,974,197,194,64,7,7,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
997,48195.0,2,53,27,68,52,7,5,4,2,5,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
998,21255.0,1,56,0,25,2,2,3,2,1,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
999,74250.0,0,90,11,392,75,0,0,2,11,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000,38201.0,1,19,0,23,0,0,12,5,1,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1001,31497.0,1,22,1,28,13,1,4,3,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1002,20587.0,1,39,3,6,4,1,9,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1003,83273.0,3,98,89,650,16,102,102,4,6,9,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1004,34469.0,2,58,6,20,0,5,12,1,1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1005,59111.0,0,90,0,134,28,28,155,11,1,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1006,17459.0,1,12,4,16,3,10,30,3,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1007,77598.0,0,53,33,281,129,66,33,7,5,13,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1008,76081.0,0,85,30,415,63,33,200,4,5,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1009,25008.0,1,72,8,8,6,1,9,1,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1010,68118.0,1,51,23,123,10,23,154,8,9,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1011,28691.0,1,56,4,13,8,0,4,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1012,34529.0,1,94,6,38,3,6,41,2,2,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1013,48526.0,1,32,17,23,43,20,9,2,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1014,18100.0,0,14,1,2,4,3,1,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1015,83145.0,0,14,35,731,39,137,114,5,9,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1016,42710.0,1,38,3,42,4,3,102,4,5,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1017,26997.0,0,89,23,78,133,49,144,4,2,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1018,78331.0,1,97,138,354,160,169,61,10,6,7,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1019,42767.0,2,53,6,43,19,5,38,3,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1020,30351.0,1,19,0,24,3,3,2,3,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1021,61794.0,1,74,47,188,54,47,11,4,4,10,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1022,54072.0,2,71,0,4,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1023,28769.0,1,76,5,129,10,3,3,4,1,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1024,80134.0,0,11,26,282,52,26,26,2,7,11,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1025,22804.0,1,75,1,7,2,1,1,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1026,28072.0,1,10,0,10,2,0,5,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1027,77298.0,1,46,115,292,23,35,79,6,6,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1028,52784.6,2,82,1,16,0,0,9,2,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1029,70515.0,0,12,0,452,182,64,140,6,6,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1030,47821.0,2,54,0,16,6,6,10,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1031,58330.0,1,87,53,213,104,98,151,6,4,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1032,51569.0,1,39,0,47,6,0,34,7,1,7,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1033,25509.0,1,15,3,30,10,7,11,3,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1034,35860.0,2,37,0,8,4,2,20,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1035,86979.0,0,67,100,835,65,83,35,5,5,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1036,74806.0,1,1,9,249,0,28,9,5,4,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1037,32632.0,0,32,151,137,153,19,53,4,4,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1038,66664.0,0,78,96,447,220,96,32,5,7,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1039,56628.0,1,30,5,82,7,17,171,7,6,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1040,27450.0,0,57,12,23,8,11,52,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1041,79530.0,0,64,0,815,129,42,29,4,10,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1042,65333.0,1,58,7,92,0,15,30,9,4,8,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1043,28320.0,1,68,1,14,3,2,4,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1044,64355.0,1,66,0,140,67,38,153,4,3,12,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1045,90842.0,0,57,70,118,182,187,93,4,9,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1046,20194.0,1,64,4,7,11,10,15,2,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1047,77766.0,1,97,59,265,115,59,27,11,10,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1048,37760.0,1,54,3,13,2,10,0,2,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1049,62466.0,1,13,129,259,168,121,83,6,3,12,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
